actual_squared_residual,actual_to_chebyshev_actual,atomic_pattern,certificate,certificate_to_actual,certificate_to_chebyshev_bound,chebyshev_interval_bound,coverage_slack,covered,degree,design_value,family,name,raw_certificate_excess,scaled_certificate_excess,solver,source
1.2746263071350946e-06,1.2956135908284555e-06,False,1.274627987157828e-06,1.0000013180511997,1.295144787625103e-06,0.9841586819764789,6.730967793480003e-12,True,2,1.2746263031715444e-06,three_point,three_point_k1000_0,-1.680022733470472e-12,-0.24959601427566439,linear algebra,heldout_synthetic
1.1602742063716439e-22,1.203366516168248e-22,True,1.55686866492033e-05,1.3418109756907362e+17,1.6136300385080548e-05,0.9648237996113374,2.9093233138289264e-06,True,3,nan,three_point,three_point_k1000_0,-1.55686866492033e-05,-5.351308524288259,analytic,heldout_synthetic
1.1602742063716439e-22,1.2372255229574288e-22,True,1.55686866492033e-05,1.3418109756907362e+17,1.6587214773812645e-05,0.9385955907306776,2.9093233138289264e-06,True,4,nan,three_point,three_point_k1000_0,-1.55686866492033e-05,-5.351308524288259,analytic,heldout_synthetic
1.1602742063716439e-22,1.336502834073674e-22,True,1.55686866492033e-05,1.3418109756907362e+17,1.7921919378768642e-05,0.8686952730993133,2.9093233138289264e-06,True,6,nan,three_point,three_point_k1000_0,-1.55686866492033e-05,-5.351308524288259,analytic,heldout_synthetic
1.1602742063716439e-22,1.4838976911558564e-22,True,1.55686866492033e-05,1.3418109756907362e+17,1.9909334036291248e-05,0.781979277700816,2.9093233138289264e-06,True,8,nan,three_point,three_point_k1000_0,-1.55686866492033e-05,-5.351308524288259,analytic,heldout_synthetic
0.43272775107834294,0.5008846618864045,False,0.43272775108020944,1.0000000000043134,0.4396930688160626,0.9841586819764789,7.557305756935984e-12,True,2,0.43272775107834427,three_point,three_point_k1000_1,-1.866506948999813e-12,-0.24698047280762203,linear algebra,heldout_synthetic
9.755359872165895e-25,1.2978076170329239e-24,True,1.6451813280582428e-06,1.686438378098478e+18,1.7051624646085385e-06,0.9648237996113374,2.9093233137434726e-06,True,3,nan,three_point,three_point_k1000_1,-1.6451813280582428e-06,-0.5654859053603642,analytic,heldout_synthetic
9.755359872165895e-25,1.451530808996033e-24,True,1.6451813280582428e-06,1.686438378098478e+18,1.7528116947337273e-06,0.9385955907306776,2.9093233137434726e-06,True,4,nan,three_point,three_point_k1000_1,-1.6451813280582428e-06,-0.5654859053603642,analytic,heldout_synthetic
9.755359872165895e-25,1.4292248511845312e-24,True,1.6451813280582428e-06,1.686438378098478e+18,1.8938532060714437e-06,0.8686952730993133,2.9093233137434726e-06,True,6,nan,three_point,three_point_k1000_1,-1.6451813280582428e-06,-0.5654859053603642,analytic,heldout_synthetic
9.755359872165895e-25,1.2859345967499749e-24,True,1.6451813280582428e-06,1.686438378098478e+18,2.103868190593775e-06,0.781979277700816,2.9093233137434726e-06,True,8,nan,three_point,three_point_k1000_1,-1.6451813280582428e-06,-0.5654859053603642,analytic,heldout_synthetic
1.8385966759984411e-06,1.8689033531306256e-06,False,1.8385983624469304e-06,1.000000917247655,1.8681930019196562e-06,0.9841586819764789,6.73123159357748e-12,True,2,1.8385966784606467e-06,three_point,three_point_k1000_2,-1.6864484893092184e-12,-0.2505408506399218,linear algebra,heldout_synthetic
3.7580508543661955e-23,3.8977498728688386e-23,True,2.2989697754383087e-06,6.117452542632065e+16,2.382787174574683e-06,0.9648237996113374,2.909323313707213e-06,True,3,nan,three_point,three_point_k1000_2,-2.2989697754383087e-06,-0.7902077313328372,analytic,heldout_synthetic
3.7580508543661955e-23,4.007457454037103e-23,True,2.2989697754383087e-06,6.117452542632065e+16,2.4493720172375917e-06,0.9385955907306776,2.909323313707213e-06,True,4,nan,three_point,three_point_k1000_2,-2.2989697754383087e-06,-0.7902077313328372,analytic,heldout_synthetic
3.7580508543661955e-23,4.3289792548272205e-23,True,2.2989697754383087e-06,6.117452542632065e+16,2.6464628583002314e-06,0.8686952730993133,2.909323313707213e-06,True,6,nan,three_point,three_point_k1000_2,-2.2989697754383087e-06,-0.7902077313328372,analytic,heldout_synthetic
3.7580508543661955e-23,4.8062667408542254e-23,True,2.2989697754383087e-06,6.117452542632065e+16,2.93993695356962e-06,0.781979277700816,2.909323313707213e-06,True,8,nan,three_point,three_point_k1000_2,-2.2989697754383087e-06,-0.7902077313328372,analytic,heldout_synthetic
0.4345414272799709,0.5074509674748582,False,0.43454142728182354,1.0000000000042635,0.44153593850245476,0.9841586819764789,7.516242560544245e-12,True,2,0.43454142727996903,three_point,three_point_k1000_3,-1.8526291611919987e-12,-0.2464834185790102,linear algebra,heldout_synthetic
2.260828748642184e-25,3.062631379107637e-25,True,1.6414560377597809e-06,7.260417396698498e+18,1.701301355150042e-06,0.9648237996113374,2.909323313748565e-06,True,3,nan,three_point,three_point_k1000_3,-1.6414560377597809e-06,-0.5642054391145754,analytic,heldout_synthetic
2.260828748642184e-25,3.4505101288458113e-25,True,1.6414560377597809e-06,7.260417396698498e+18,1.7488426900470956e-06,0.9385955907306776,2.909323313748565e-06,True,4,nan,three_point,three_point_k1000_3,-1.6414560377597809e-06,-0.5642054391145754,analytic,heldout_synthetic
2.260828748642184e-25,3.370398761677979e-25,True,1.6414560377597809e-06,7.260417396698498e+18,1.88956483198467e-06,0.8686952730993133,2.909323313748565e-06,True,6,nan,three_point,three_point_k1000_3,-1.6414560377597809e-06,-0.5642054391145754,analytic,heldout_synthetic
2.260828748642184e-25,2.986000829973204e-25,True,1.6414560377597809e-06,7.260417396698498e+18,2.099104266018414e-06,0.781979277700816,2.909323313748565e-06,True,8,nan,three_point,three_point_k1000_3,-1.6414560377597809e-06,-0.5642054391145754,analytic,heldout_synthetic
0.008412872120886327,0.0379651503171122,False,0.008412872120924772,1.0000000000045697,0.033237320263144514,0.2531152347517455,1.5566404034690856e-13,True,2,0.00841287212088633,three_cluster,three_cluster_k10_0,-3.8444941674598e-14,-0.24697381353407422,linear algebra,heldout_synthetic
0.005138694995105787,0.07456592652481672,False,0.005280780006925362,1.0276500185270578,0.0698332853758933,0.07561981336694072,1.384522247939396e-13,True,3,0.005280771385493538,three_cluster,three_cluster_k10_0,-0.00014208501181957496,-1026238560.1317862,CLARABEL/CLARABEL,heldout_synthetic
0.001622518168822548,0.0984646303034561,False,0.0018514134923051893,1.1410741203895112,0.08818513165263338,0.020994621855280778,1.2176495366786488e-13,True,4,0.001851407755458815,three_cluster,three_cluster_k10_0,-0.0002288953234826413,-1879812840.9508796,CLARABEL/CLARABEL,heldout_synthetic
0.00014031004700540268,0.12245978047704514,False,0.0001475851993249567,1.0518505443824269,0.09557699180040333,0.001544149868549576,1.1430975889835207e-13,True,6,0.00014757676056924862,three_cluster,three_cluster_k10_0,-7.2751523195540245e-06,-63644192.6714527,CLARABEL/CLARABEL,heldout_synthetic
9.031764939004019e-06,0.13798763830665287,False,1.0825002485369528e-05,1.1985478539882437,0.0961846657545729,0.00011254395282706354,1.137322281428944e-13,True,8,1.0818888209286491e-05,three_cluster,three_cluster_k10_0,-1.7932375463655088e-06,-15767189.08656626,CLARABEL/CLARABEL,heldout_synthetic
0.1408477066290766,0.7230683628823066,False,0.14084770662912305,1.0000000000003297,0.5564568516283342,0.2531152347517455,2.1761469943767749e-13,True,2,0.14084770662907664,three_cluster,three_cluster_k10_1,-4.643507800494717e-14,-0.21338208367787986,linear algebra,heldout_synthetic
0.01430430699431981,0.19498841910543305,False,0.03280646636950485,2.2934677214724335,0.43383426788311935,0.07561981336694072,3.779424012036552e-13,True,3,0.03280643479403762,three_cluster,three_cluster_k10_1,-0.01850215937518504,-48954971223.81647,CLARABEL/CLARABEL,heldout_synthetic
0.0018237486417426252,0.11281780723907017,False,0.0068113381335237755,3.73480093562423,0.3244325227896648,0.020994621855280778,1.8695103167540264e-13,True,4,0.006811326387225076,three_cluster,three_cluster_k10_1,-0.00498758949178115,-26678587687.28781,CLARABEL/CLARABEL,heldout_synthetic
0.0002616972111427718,0.1864456955796002,False,0.00045147359117873875,1.7251754010188223,0.2923767960442914,0.001544149868549576,1.1888732388327546e-13,True,6,0.00045146364123961976,three_cluster,three_cluster_k10_1,-0.00018977638003596695,-1596270938.2060862,CLARABEL/CLARABEL,heldout_synthetic
2.2355293920033953e-05,0.30931046284409563,False,3.2663746888069345e-05,1.4611190980046722,0.2902310259020391,0.00011254395282706354,1.140867418834709e-13,True,8,3.265532217253974e-05,three_cluster,three_cluster_k10_1,-1.0308452968035392e-05,-90356274.51404062,CLARABEL/CLARABEL,heldout_synthetic
0.005810981686515205,0.02496022109313473,False,0.005810981686553571,1.0000000000066023,0.022957850372985096,0.2531152347517455,1.5469462525795657e-13,True,2,0.005810981686515226,three_cluster,three_cluster_k10_2,-3.8366011756441054e-14,-0.24801127830048986,linear algebra,heldout_synthetic
0.0035331059078479773,0.04981102312243085,False,0.003632928775573488,1.028253573577791,0.04804202250466969,0.07561981336694072,1.376737577852998e-13,True,3,0.0036329213260454,three_cluster,three_cluster_k10_2,-9.982286772551065e-05,-725068228.9153677,CLARABEL/CLARABEL,heldout_synthetic
0.001098938895035508,0.061292656113208506,False,0.0012681141105782175,1.1539441513144761,0.06040185526176785,0.020994621855280778,1.214776931670072e-13,True,4,0.0012681083725254985,three_cluster,three_cluster_k10_2,-0.00016917521554270947,-1392644288.2820294,CLARABEL/CLARABEL,heldout_synthetic
9.544343300556416e-05,0.07634237423748556,False,0.00010087119136493452,1.0568688508831607,0.06532474173616522,0.001544149868549576,1.142843869140363e-13,True,6,0.00010086238218301657,three_cluster,three_cluster_k10_2,-5.4277583593703645e-06,-47493437.25712136,CLARABEL/CLARABEL,heldout_synthetic
6.051568417979119e-06,0.0782063231371759,False,7.398643696460594e-06,1.2225993635764465,0.06574003765292875,0.00011254395282706354,1.1373039063807819e-13,True,8,7.392958387642621e-06,three_cluster,three_cluster_k10_2,-1.3470752784814752e-06,-11844461.897332652,CLARABEL/CLARABEL,heldout_synthetic
0.13614950910536122,0.6938321144440456,False,0.13614950910540743,1.0000000000003395,0.5378953552082408,0.2531152347517455,2.1582058693234207e-13,True,2,0.13614950910536122,three_cluster,three_cluster_k10_3,-4.621303340002214e-14,-0.21412708609911035,linear algebra,heldout_synthetic
0.0087332029157851,0.11824184822253682,False,0.025273948343700114,2.8940067678970256,0.3342238921043055,0.07561981336694072,4.582278042033136e-13,True,3,0.0252739029205705,three_cluster,three_cluster_k10_3,-0.016540745427915015,-36097210331.16524,CLARABEL/CLARABEL,heldout_synthetic
0.0011154554932172787,0.06783949325357407,False,0.005003038166720819,4.485197479543257,0.2383009420797167,0.020994621855280778,2.0461625271376012e-13,True,4,0.005003024265101307,three_cluster,three_cluster_k10_3,-0.0038875826735035404,-18999383587.29461,CLARABEL/CLARABEL,heldout_synthetic
0.00016837778099085875,0.11789598957226727,False,0.0003278776566893477,1.9472738906515714,0.21233538490491471,0.001544149868549576,1.1996696173718534e-13,True,6,0.0003278711565515248,three_cluster,three_cluster_k10_3,-0.00015949987569848897,-1329531675.9618318,CLARABEL/CLARABEL,heldout_synthetic
1.5794728745883518e-05,0.2127940152906718,False,2.370439893660222e-05,1.500779109155651,0.21062347945985777,0.00011254395282706354,1.141696122813139e-13,True,8,2.369803488476605e-05,three_cluster,three_cluster_k10_3,-7.909670190718702e-06,-69279995.19897883,CLARABEL/CLARABEL,heldout_synthetic
0.001059834573577088,0.0013048272264449762,False,0.0010598345737015402,1.000000000117426,0.0012399123150001637,0.8547657450288332,4.980149484118891e-13,True,2,0.0010598345735771952,three_cluster,three_cluster_k100_0,-1.244523147730936e-13,-0.24989674540886242,linear algebra,heldout_synthetic
0.000948952825911307,0.0014799170738137922,False,0.0010176435348125124,1.0723857994049806,0.00143322095444623,0.710039531347566,2.0648191801103374e-13,True,3,0.0010176120349449057,three_cluster,three_cluster_k100_0,-6.869070890120536e-05,-332671788.2266802,CLARABEL/CLARABEL,heldout_synthetic
0.0007306419208995259,0.0015416380404685037,False,0.0009037669346651234,1.2369491933236674,0.001622373667501816,0.5570645978597355,4.323428232169919e-13,True,4,0.000903724658631619,three_cluster,three_cluster_k100_0,-0.0001731250137655975,-400434572.90999466,CLARABEL/CLARABEL,heldout_synthetic
0.0004182679009906471,0.0018857110289440123,False,0.0005861750020330347,1.4014343454152418,0.0019347062695459756,0.3029788093727502,3.247179387582067e-13,True,6,0.0005860736023047583,three_cluster,three_cluster_k100_0,-0.00016790710104238764,-517086002.9615289,CLARABEL/CLARABEL,heldout_synthetic
0.0001556163857270078,0.001634065725240566,False,0.0003175677882179262,2.0407091883950055,0.002130684287676104,0.14904497585810386,2.275433491598467e-13,True,8,0.0003174230768046547,three_cluster,three_cluster_k100_0,-0.00016195140249091838,-711738677.877811,CLARABEL/CLARABEL,heldout_synthetic
0.35457988683848757,0.531654596957901,False,0.3545798868387203,1.0000000000006564,0.41482697323903583,0.8547657450288332,1.0102208613713821e-12,True,2,0.35457988683848807,three_cluster,three_cluster_k100_1,-2.3275825711266407e-13,-0.23040333655027975,linear algebra,heldout_synthetic
0.3365234792415179,0.6302414380835932,False,0.3369871937271416,1.0013779558165417,0.4746034253720805,0.710039531347566,3.85926169597873e-13,True,3,0.33698714020136034,three_cluster,three_cluster_k100_1,-0.00046371448562371187,-1201562687.7723598,CLARABEL/CLARABEL,heldout_synthetic
0.28828578844738295,0.6080294501124818,False,0.2912728326635111,1.0103613994717375,0.522870837210968,0.5570645978597355,7.806391193777437e-13,True,4,0.2912727681187389,three_cluster,three_cluster_k100_1,-0.002987044216128165,-3826408569.569473,CLARABEL/CLARABEL,heldout_synthetic
0.15587385495160969,0.6099848019625913,False,0.17578689156388663,1.127750972852111,0.5801953342143434,0.3029788093727502,5.321950185363051e-13,True,6,0.17578657725602032,three_cluster,three_cluster_k100_1,-0.019913036612276946,-37416803838.26916,CLARABEL/CLARABEL,heldout_synthetic
0.08379387285359358,0.850925483049465,False,0.08993075055092178,1.0732377856320199,0.6033799531527924,0.14904497585810386,3.204119574414862e-13,True,8,0.08993041322259442,three_cluster,three_cluster_k100_1,-0.006136877697328208,-19153085753.514454,CLARABEL/CLARABEL,heldout_synthetic
0.0013895898829930588,0.0017448371664561173,False,0.0013895898831163128,1.0000000000886982,0.0016256967376125243,0.8547657450288332,4.929056255262461e-13,True,2,0.001389589882993078,three_cluster,three_cluster_k100_2,-1.2325405453206262e-13,-0.2500560921788458,linear algebra,heldout_synthetic
0.001240993001100086,0.0020151490329974875,False,0.0013342661169336856,1.0751600659721021,0.001879143425157492,0.710039531347566,2.0601320917760787e-13,True,3,0.0013342373691015864,three_cluster,three_cluster_k100_2,-9.32731158335995e-05,-452753084.1635838,CLARABEL/CLARABEL,heldout_synthetic
0.0009507162838400656,0.002140733191930454,False,0.0011849739066596282,1.246401189083841,0.0021271750371722516,0.5570645978597355,4.290140623573251e-13,True,4,0.0011849322680260942,three_cluster,three_cluster_k100_2,-0.0002342576228195626,-546037166.0834973,CLARABEL/CLARABEL,heldout_synthetic
0.0005585981831707379,0.0028483434765207843,False,0.0007690182047441485,1.3766929931261427,0.00253819138815757,0.3029788093727502,3.2234161198743543e-13,True,6,0.0007684697884919223,three_cluster,three_cluster_k100_2,-0.0002104200215734106,-652785782.9959992,CLARABEL/CLARABEL,heldout_synthetic
0.00021288105058685726,0.0026021910890991623,False,0.0004164178896933282,1.9561059499911957,0.0027939075926301125,0.14904497585810386,2.2611709241651386e-13,True,8,0.0004162247228356472,three_cluster,three_cluster_k100_2,-0.00020353683910647095,-900139113.4622877,CLARABEL/CLARABEL,heldout_synthetic
0.3786115256006605,0.5981598653995991,False,0.3786115256008839,1.00000000000059,0.44294185606152536,0.8547657450288332,9.808602341726095e-13,True,2,0.3786115256006601,three_cluster,three_cluster_k100_3,-2.233768725545815e-13,-0.2277356801430612,linear algebra,heldout_synthetic
0.3588480443611571,0.7055673104607247,False,0.35980607576266127,1.0026697411803085,0.5067409064954376,0.710039531347566,4.271924987821087e-13,True,3,0.35980602427822966,three_cluster,three_cluster_k100_3,-0.0009580314015041891,-2242622246.9623394,CLARABEL/CLARABEL,heldout_synthetic
0.3066236330742741,0.6476979361283656,False,0.31095036218716493,1.0141108794175782,0.5581944416892559,0.5570645978597355,7.594636171605231e-13,True,4,0.31095030282238456,three_cluster,three_cluster_k100_3,-0.004326729112890837,-5697085436.518446,CLARABEL/CLARABEL,heldout_synthetic
0.16722462051049913,0.6399042443020762,False,0.18759413238477513,1.1218092874846566,0.6191658511469723,0.3029788093727502,5.869840490333642e-13,True,6,0.18759237202416232,three_cluster,three_cluster_k100_3,-0.020369511874275992,-34701985356.876686,CLARABEL/CLARABEL,heldout_synthetic
0.08958735591500139,0.9317213450000291,False,0.09594442873945068,1.0709594870785197,0.6437280303281957,0.14904497585810386,3.605487172883708e-13,True,8,0.09594358106138409,three_cluster,three_cluster_k100_3,-0.006357072824449292,-17631661186.482147,CLARABEL/CLARABEL,heldout_synthetic
0.0008572445265944079,0.0008955024727594625,False,0.0008572445266510353,1.0000000000660576,0.0008710429957590145,0.9841586819764789,2.2646411020657577e-13,True,2,0.0008572445265944695,three_cluster,three_cluster_k1000_0,-5.66274457880489e-14,-0.25005041962894053,linear algebra,heldout_synthetic
0.0007547816517301073,0.0008307428400377957,False,0.0008537453921206861,1.131115720902508,0.0008848718206004068,0.9648237996113374,2.2597566230069287e-13,True,3,0.0008537245448312715,three_cluster,three_cluster_k1000_0,-9.89637403905788e-05,-437939817.8680561,CLARABEL/CLARABEL,heldout_synthetic
0.0004987507422073471,0.0005880134570303775,False,0.0008433032540342555,1.690831075863676,0.0008984734877965505,0.9385955907306776,2.245433394210843e-13,True,4,0.000843280970888425,three_cluster,three_cluster_k1000_0,-0.00034455251182690847,-1534458838.6154351,CLARABEL/CLARABEL,heldout_synthetic
6.0916242345787844e-05,8.504604777586162e-05,False,0.0008032932251121894,13.186847943645926,0.0009247123243185337,0.8686952730993133,2.1908163284202813e-13,True,6,0.0008031901730557358,three_cluster,three_cluster_k1000_0,-0.0007423769827664016,-3388586131.7352095,CLARABEL/CLARABEL,heldout_synthetic
0.0002466193364819912,0.0004102263331924032,False,0.0007421899763906947,3.00945573440423,0.0009491171921753346,0.781979277700816,2.1087886897613016e-13,True,8,0.0007418878699983618,three_cluster,three_cluster_k1000_0,-0.0004955706399087036,-2350025122.5493736,CLARABEL/CLARABEL,heldout_synthetic
0.458240664389002,0.5246038755937915,False,0.45824066439082767,1.0000000000039841,0.46561664575325007,0.9841586819764789,7.40109242791637e-12,True,2,0.4582406643890051,three_cluster,three_cluster_k1000_1,-1.8256507416936074e-12,-0.24667314446815833,linear algebra,heldout_synthetic
0.45616167164862703,0.5971127512804799,False,0.45628155266155535,1.000262803782911,0.4729169749392174,0.9648237996113374,1.5952282815878509e-12,True,3,0.456281160387586,three_cluster,three_cluster_k1000_1,-0.00011988101292831344,-75149753.995702,CLARABEL/CLARABEL,heldout_synthetic
0.45005025547394995,0.6652463674210989,False,0.4504720607051853,1.000937240288401,0.4799426559787075,0.9385955907306776,7.146248741963812e-12,True,4,0.4504714314838211,three_cluster,three_cluster_k1000_1,-0.0004218052312353615,-59024706.03331505,CLARABEL/CLARABEL,heldout_synthetic
0.4266762743247164,0.6690172530439925,False,0.4282306443432544,1.0036429726986766,0.4929584143072655,0.8686952730993133,6.900743020852986e-12,True,6,0.4282230833680521,three_cluster,three_cluster_k1000_1,-0.0015543700185380316,-225246761.66623855,CLARABEL/CLARABEL,heldout_synthetic
0.38980573490203274,0.5833788293612625,False,0.39437276917140185,1.0117161802930297,0.5043263682522905,0.781979277700816,6.347527451157119e-12,True,8,0.3943699822905997,three_cluster,three_cluster_k1000_1,-0.004567034269369108,-719498151.7624729,CLARABEL/CLARABEL,heldout_synthetic
0.0008499189874433818,0.0008883114894523968,False,0.0008499189874999757,1.0000000000665874,0.0008635995424976483,0.9841586819764789,2.2646497097335518e-13,True,2,0.0008499189874434099,three_cluster,three_cluster_k1000_2,-5.65939439409191e-14,-0.2499015353132811,linear algebra,heldout_synthetic
0.00074815109046203,0.0008244373728012394,False,0.0008464502002116792,1.131389382442714,0.0008773106556374926,0.9648237996113374,2.2597654496584093e-13,True,3,0.0008464289326042133,three_cluster,three_cluster_k1000_2,-9.829910974964919e-05,-434996958.4874761,CLARABEL/CLARABEL,heldout_synthetic
0.0004937768101187536,0.0005834614801131169,False,0.0008360962412364836,1.6932675332310605,0.0008907949808134084,0.9385955907306776,2.2454417044130842e-13,True,4,0.0008360742023519548,three_cluster,three_cluster_k1000_2,-0.00034231943111773006,-1524508208.986017,CLARABEL/CLARABEL,heldout_synthetic
5.7685703720198556e-05,8.102598913428218e-05,False,0.0007964300314416972,13.806367610677661,0.0009168117475765816,0.8686952730993133,2.1908234473365452e-13,True,6,0.0007963244924285987,three_cluster,three_cluster_k1000_2,-0.0007387443277214986,-3371993889.4191313,CLARABEL/CLARABEL,heldout_synthetic
0.00024087092816645625,0.0004063794306742102,False,0.0007358883702762165,3.0551149359447543,0.0009410586587919357,0.781979277700816,2.1087878650816068e-13,True,8,0.0007355439642603861,three_cluster,three_cluster_k1000_2,-0.0004950174421097602,-2347402744.0432177,CLARABEL/CLARABEL,heldout_synthetic
0.5142610008824864,0.5757026550803084,False,0.5142610008843871,1.000000000003696,0.5225387026527067,0.9841586819764789,7.76470675358771e-12,True,2,0.5142610008824757,three_cluster,three_cluster_k1000_3,-1.900701818158268e-12,-0.24478732790263352,linear algebra,heldout_synthetic
0.5118973284905075,0.6404546899647207,False,0.5120048558602086,1.000210056516642,0.5306718761150595,0.9648237996113374,1.6762492677274533e-12,True,3,0.5120044519378584,three_cluster,three_cluster_k1000_3,-0.00010752736970109922,-64147601.29731638,CLARABEL/CLARABEL,heldout_synthetic
0.5049266143845524,0.7000827090221253,False,0.5053176084508921,1.0007743582041446,0.5383762862741691,0.9385955907306776,7.516373885176591e-12,True,4,0.505316938523244,three_cluster,three_cluster_k1000_3,-0.00039099406633968936,-52018975.14848056,CLARABEL/CLARABEL,heldout_synthetic
0.47807170650744457,0.7128217452859698,False,0.4797510916630934,1.0035128310937236,0.5522662624276142,0.8686952730993133,7.224905988524977e-12,True,6,0.47974827856512064,three_cluster,three_cluster_k1000_3,-0.0016793851556488049,-232443876.5453978,CLARABEL/CLARABEL,heldout_synthetic
0.4349614670109582,0.6464456365903751,False,0.44097158784723245,1.0138175937229006,0.5639172295508673,0.781979277700816,6.649117966382293e-12,True,8,0.4409676682425093,three_cluster,three_cluster_k1000_3,-0.006010120836274224,-903897459.2812436,CLARABEL/CLARABEL,heldout_synthetic
0.022962627616253926,0.15952567337278314,False,0.022962627616296347,1.0000000000018474,0.09072005341289711,0.2531152347517455,1.7488175796465977e-13,True,2,0.022962627616253936,log_uniform,log_uniform_k10_0,-4.242092788153684e-14,-0.24256919861309545,linear algebra,heldout_synthetic
0.006816560086818113,0.20439650330860396,False,0.014344193211565201,2.104315524087296,0.18968829163807693,0.07561981336694072,1.4872069695079347e-13,True,3,0.014344185279225947,log_uniform,log_uniform_k10_0,-0.007527633124747088,-50615908068.51666,CLARABEL/CLARABEL,heldout_synthetic
0.0019596623967515522,0.2163992137876851,False,0.005002588159049533,2.5527806051400015,0.2382795076535866,0.020994621855280778,1.2497405567830686e-13,True,4,0.005002581840086068,log_uniform,log_uniform_k10_0,-0.0030429257622979805,-24348459732.560116,CLARABEL/CLARABEL,heldout_synthetic
0.00016486344315348172,0.2946746602192695,False,0.0003977285465263424,2.4124726435324533,0.2575712077092166,0.001544149868549576,1.14550613717109e-13,True,6,0.00039772106821456043,log_uniform,log_uniform_k10_0,-0.00023286510337286066,-2032857754.4589837,CLARABEL/CLARABEL,heldout_synthetic
1.4326987920927358e-05,0.2475095800714386,False,2.9157638355852003e-05,2.0351548083084228,0.25907778804122866,0.00011254395282706354,1.137501992398022e-13,True,8,2.915093968937466e-05,log_uniform,log_uniform_k10_0,-1.4830650434924645e-05,-130379116.11617881,CLARABEL/CLARABEL,heldout_synthetic
0.08630255362401147,0.8157405877182841,False,0.0863025536240495,1.0000000000004405,0.3409615138681586,0.2531152347517455,1.716138061473048e-13,True,2,0.0863025536240115,log_uniform,log_uniform_k10_1,-3.802513859341161e-14,-0.2215738899280208,linear algebra,heldout_synthetic
0.026065484426504765,0.7918033604938238,False,0.05045413069549056,1.9356682526945914,0.6672078182825557,0.07561981336694072,1.419426275810743e-13,True,3,0.05045412340967865,log_uniform,log_uniform_k10_1,-0.024388646268985795,-171820450872.3468,CLARABEL/CLARABEL,heldout_synthetic
0.0064543530542707,0.681702191643634,False,0.016452536962525233,2.5490605834831053,0.7836548367451032,0.020994621855280778,1.217908119581241e-13,True,4,0.016452531411771228,log_uniform,log_uniform_k10_1,-0.009998183908254533,-82093088530.29288,CLARABEL/CLARABEL,heldout_synthetic
0.0005624066633384102,0.7507424626295727,False,0.0012674364907995141,2.253594371155014,0.8207988852727232,0.001544149868549576,1.142883583402386e-13,True,6,0.001267426661426113,log_uniform,log_uniform_k10_1,-0.0007050298274611039,-6168868270.574128,CLARABEL/CLARABEL,heldout_synthetic
4.934691722906502e-05,0.8704392962835118,False,9.267275011190325e-05,1.8779845898320797,0.8234360690556637,0.00011254395282706354,1.137315819856795e-13,True,8,9.266573141971594e-05,log_uniform,log_uniform_k10_1,-4.3325832882838235e-05,-380948124.7547722,CLARABEL/CLARABEL,heldout_synthetic
0.019750329006950496,0.17814336230676522,False,0.0197503290069928,1.0000000000021418,0.07802900140074084,0.2531152347517455,1.7375254116825058e-13,True,2,0.019750329006950486,log_uniform,log_uniform_k10_2,-4.230296668517042e-14,-0.24346675105146803,linear algebra,heldout_synthetic
0.005621400912136275,0.16783159356604216,False,0.012416958925543602,2.2088726848739992,0.16420245399563518,0.07561981336694072,1.4855164167938694e-13,True,3,0.01241695086735548,log_uniform,log_uniform_k10_2,-0.0067955580134073275,-45745425204.212204,CLARABEL/CLARABEL,heldout_synthetic
0.0013872165869744568,0.14128901137539857,False,0.004360882374295685,3.1436204088410187,0.20771426150734845,0.020994621855280778,1.2504462469861185e-13,True,4,0.0043608758944986125,log_uniform,log_uniform_k10_2,-0.0029736657873212276,-23780836597.242702,CLARABEL/CLARABEL,heldout_synthetic
0.00017657184185572084,0.19825823220898692,False,0.00034792084429935487,1.9704208816241808,0.22531546411758452,0.001544149868549576,1.1456786056951152e-13,True,6,0.0003479082705965311,log_uniform,log_uniform_k10_2,-0.00017134900244363403,-1495611435.8063953,CLARABEL/CLARABEL,heldout_synthetic
1.3685518964470761e-05,0.23306957700505693,False,2.5513038499395686e-05,1.864236099897313,0.226693996954233,0.00011254395282706354,1.137513229450533e-13,True,8,2.5507008791219778e-05,log_uniform,log_uniform_k10_2,-1.1827519534924925e-05,-103976984.43154036,CLARABEL/CLARABEL,heldout_synthetic
0.08084629378930826,0.7411416085314112,False,0.08084629378935304,1.000000000000554,0.3194050878393266,0.2531152347517455,1.9761221123166123e-13,True,2,0.08084629378930824,log_uniform,log_uniform_k10_3,-4.478362125581725e-14,-0.22662375455794742,linear algebra,heldout_synthetic
0.025912464079932546,0.7086194283391112,False,0.047527014379658304,1.8341372025852518,0.6284994932351425,0.07561981336694072,1.5587445898263356e-13,True,3,0.04752700596021275,log_uniform,log_uniform_k10_3,-0.021614550299725758,-138666401415.60266,CLARABEL/CLARABEL,heldout_synthetic
0.007342778522190921,0.6804098090759723,False,0.01558017752469298,2.1218367784902497,0.742103269689237,0.020994621855280778,1.2590986925253597e-13,True,4,0.015580170910163138,log_uniform,log_uniform_k10_3,-0.00823739900250206,-65422981148.36736,CLARABEL/CLARABEL,heldout_synthetic
