actual_relative_residual,bb1_converged,bb1_final_residual,bb1_products,bb1_reductions,bb2_converged,bb2_final_residual,bb2_products,bb2_reductions,certificate_passed,certified_squared_residual,cg_converged,cg_final_residual,cg_products,cg_reductions,chebyshev_budget,collective_reductions,condition,converged,coverage_slack,covered,design_seconds,dimension,family,hessian_product_saving,hessian_products,minres_converged,minres_final_residual,minres_products,minres_reductions,name,point_residual_relative_discrepancy,raw_certificate_excess,scaled_certificate_excess,selected_degree,source,spectral_recurrence_squared_discrepancy,tolerance
3.5058978694782746e-15,True,0.00986516917002696,1,1,True,0.00986516917002696,1,1,True,3.412026217120001e-11,True,0.00986516917002696,1,2,27,1,100.0,True,6.836813852828962e-11,True,0.0020758328028023243,384,two_point,0.9259259259259259,2,True,0.009864689158223075,1,2,two_point_k100_2,5.322245364621859e-15,-3.412026217120001e-11,-0.4990667130286369,2,heldout_synthetic,1.2291319871212306e-29,0.01
3.5058978694782746e-15,True,9.506548420857368e-05,3,3,True,4.7522076730407124e-07,4,4,True,3.412026217120001e-11,True,1.266886243477723e-14,2,4,50,1,100.0,True,6.836813852828962e-11,True,0.0020758328028023243,384,two_point,0.96,2,True,9.840013827826737e-15,2,4,two_point_k100_2,5.322245364621859e-15,-3.412026217120001e-11,-0.4990667130286369,2,heldout_synthetic,1.2291319871212306e-29,0.0001
8.690948334989679e-07,True,8.880534247030237e-17,6,6,True,4.7522076730407124e-07,4,4,False,1e-12,True,1.266886243477723e-14,2,4,73,1,100.0,True,1.1368683772190148e-13,True,0.0020758328028023243,384,two_point,0.0,73,True,9.840013827826737e-15,2,4,two_point_k100_2,3.5315597635813336e-15,-2.446741703854013e-13,-2.152176762836156,73,heldout_synthetic,7.068193710780266e-27,1e-06
3.1867145540587355e-15,True,0.000939961551916248,17,17,True,1.548372138833317e-05,7,7,True,3.413447302591521e-11,True,1.1245666805131468e-14,2,4,27,1,100.0,True,6.836813852828962e-11,True,0.0019232500344514847,384,two_point,0.9259259259259259,2,True,1.0879208611621364e-14,2,4,two_point_k100_3,5.421309084258848e-15,-3.413447302591521e-11,-0.49927457088495875,2,heldout_synthetic,1.0155149649049765e-29,0.01
3.1867145540587355e-15,True,2.0899867846737728e-13,19,19,True,1.548372138833317e-05,7,7,True,3.413447302591521e-11,True,1.1245666805131468e-14,2,4,50,1,100.0,True,6.836813852828962e-11,True,0.0019232500344514847,384,two_point,0.96,2,True,1.0879208611621364e-14,2,4,two_point_k100_3,5.421309084258848e-15,-3.413447302591521e-11,-0.49927457088495875,2,heldout_synthetic,1.0155149649049765e-29,0.0001
8.690948334989691e-07,True,2.0899867846737728e-13,19,19,True,3.5457508483642354e-10,9,9,False,1e-12,True,1.1245666805131468e-14,2,4,73,1,100.0,True,1.1368683772190148e-13,True,0.0019232500344514847,384,two_point,0.0,73,True,1.0879208611621364e-14,2,4,two_point_k100_3,3.982707613046172e-15,-2.4467417038539927e-13,-2.152176762836138,73,heldout_synthetic,5.0487097934144756e-27,1e-06
5.683483191903681e-14,True,0.0010168512082419103,1,1,True,0.0010168512082419103,1,1,True,3.5415723687037826e-09,True,0.0010168512082419103,1,2,84,1,1000.0,True,7.077161939158865e-09,True,0.0020168328192085028,384,two_point,0.9761904761904762,2,True,0.0010168506825371684,1,2,two_point_k1000_0,5.285621411077429e-14,-3.5415723687037826e-09,-0.5004226834358273,2,heldout_synthetic,2.422404552318849e-27,0.01
5.683483191903681e-14,True,1.050322106478584e-06,3,3,True,5.250967398388154e-10,4,4,True,3.5415723687037826e-09,True,7.273744468372128e-14,2,4,157,1,1000.0,True,7.077161939158865e-09,True,0.0020168328192085028,384,two_point,0.9872611464968153,2,True,1.2181278273991862e-13,2,4,two_point_k1000_0,5.285621411077429e-14,-3.5415723687037826e-09,-0.5004226834358273,2,heldout_synthetic,2.422404552318849e-27,0.0001
9.582263745529261e-07,True,6.06561967215549e-20,6,6,True,5.250967398388154e-10,4,4,False,1e-12,True,7.273744468372128e-14,2,4,230,1,1000.0,True,1.136868377219385e-13,True,0.0020168328192085028,384,two_point,0.0,230,True,1.2181278273991862e-13,2,4,two_point_k1000_0,2.520372841847003e-14,-8.180221511115532e-14,-0.7195398935383502,230,heldout_synthetic,1.25208002876679e-26,1e-06
5.5563908153958407e-14,True,1.5412714447883524e-14,19,19,True,1.7046615374360137e-07,7,7,True,3.537934389896691e-09,True,5.173685159795981e-14,2,4,84,1,1000.0,True,7.077161939158864e-09,True,0.0020454581826925278,384,two_point,0.9761904761904762,2,True,8.412553162771032e-14,2,4,two_point_k1000_1,4.5715932810398506e-14,-3.537934389896691e-09,-0.4999086385632688,2,heldout_synthetic,2.279554322395209e-27,0.01
